trial_id,model_id,condition_type,condition_label,item_id,block,position,value
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms4,Social Norms,16,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care27,Care,17,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms13,Social Norms,18,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms14,Social Norms,19,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care25,Care,20,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity3,Sanctity,21,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity8,Sanctity,22,7
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority5,Authority,23,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness5,Fairness,24,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty10,Liberty,25,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care12,Care,26,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty11,Loyalty,27,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority13,Authority,28,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority14,Authority,29,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty9,Loyalty,30,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity17,Sanctity,31,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty4,Loyalty,32,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care26,Care,33,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness16,Fairness,34,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness1,Fairness,35,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty15,Loyalty,36,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty6,Loyalty,37,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care20,Care,38,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty6,Liberty,39,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity2,Sanctity,40,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms15,Social Norms,41,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty13,Liberty,42,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms11,Social Norms,43,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care2,Care,44,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty5,Liberty,45,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care3,Care,46,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty13,Loyalty,47,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty17,Liberty,48,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity5,Sanctity,49,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority17,Authority,50,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority16,Authority,51,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty3,Loyalty,52,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms10,Social Norms,53,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms6,Social Norms,54,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority12,Authority,55,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness12,Fairness,56,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness6,Fairness,57,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty1,Liberty,58,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care16,Care,59,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care29,Care,60,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care32,Care,61,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care4,Care,62,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms2,Social Norms,63,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms3,Social Norms,64,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness13,Fairness,65,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty5,Loyalty,66,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care15,Care,67,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority4,Authority,68,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty16,Liberty,69,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority10,Authority,70,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care31,Care,71,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness11,Fairness,72,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty12,Loyalty,73,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care28,Care,74,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity1,Sanctity,75,7
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty7,Loyalty,76,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms16,Social Norms,77,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty11,Liberty,78,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority6,Authority,79,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty3,Liberty,80,7
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty1,Loyalty,81,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms1,Social Norms,82,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority15,Authority,83,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority9,Authority,84,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness10,Fairness,85,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care8,Care,86,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty2,Loyalty,87,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority11,Authority,88,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care6,Care,89,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care23,Care,90,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care13,Care,91,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness9,Fairness,92,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care14,Care,93,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness7,Fairness,94,7
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty8,Loyalty,95,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity15,Sanctity,96,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care5,Care,97,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority3,Authority,98,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty14,Loyalty,99,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care24,Care,100,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness15,Fairness,101,7
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority1,Authority,102,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty7,Liberty,103,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms12,Social Norms,104,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness8,Fairness,105,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms5,Social Norms,106,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms9,Social Norms,107,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority7,Authority,108,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity4,Sanctity,109,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness3,Fairness,110,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty9,Liberty,111,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care7,Care,112,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_authority2,Authority,113,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty14,Liberty,114,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care18,Care,115,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care21,Care,116,7
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity9,Sanctity,117,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness14,Fairness,118,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms7,Social Norms,119,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity13,Sanctity,120,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care1,Care,121,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care11,Care,122,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_liberty4,Liberty,123,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_socialnorms8,Social Norms,124,1
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_loyalty16,Loyalty,125,2
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity16,Sanctity,126,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity12,Sanctity,127,3
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care22,Care,128,6
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness17,Fairness,129,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_fairness4,Fairness,130,4
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_sanctity11,Sanctity,131,5
a066f316-978d-46fb-be77-744e2ba93e84,gpt-5.6-luna,full_shuffle,shuffle #1,mfv_care9,Care,132,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care1,Care,1,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care2,Care,2,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care3,Care,3,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care4,Care,4,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care5,Care,5,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care6,Care,6,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care7,Care,7,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care8,Care,8,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care9,Care,9,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care10,Care,10,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care11,Care,11,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care12,Care,12,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care13,Care,13,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care14,Care,14,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care15,Care,15,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care16,Care,16,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care17,Care,17,6
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care18,Care,18,6
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care19,Care,19,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care20,Care,20,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care21,Care,21,7
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care22,Care,22,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care23,Care,23,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care24,Care,24,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care25,Care,25,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care26,Care,26,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care27,Care,27,6
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care28,Care,28,6
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care29,Care,29,6
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care30,Care,30,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care31,Care,31,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_care32,Care,32,6
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness1,Fairness,33,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness2,Fairness,34,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness3,Fairness,35,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness4,Fairness,36,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness5,Fairness,37,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness6,Fairness,38,6
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness7,Fairness,39,6
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness8,Fairness,40,2
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness9,Fairness,41,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness10,Fairness,42,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness11,Fairness,43,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness12,Fairness,44,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness13,Fairness,45,2
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness14,Fairness,46,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness15,Fairness,47,7
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness16,Fairness,48,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_fairness17,Fairness,49,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty1,Loyalty,50,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty2,Loyalty,51,1
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty3,Loyalty,52,2
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty4,Loyalty,53,2
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty5,Loyalty,54,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty6,Loyalty,55,2
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty7,Loyalty,56,2
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty8,Loyalty,57,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty9,Loyalty,58,2
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty10,Loyalty,59,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty11,Loyalty,60,2
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty12,Loyalty,61,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty13,Loyalty,62,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty14,Loyalty,63,2
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty15,Loyalty,64,1
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_loyalty16,Loyalty,65,2
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority1,Authority,66,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority2,Authority,67,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority3,Authority,68,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority4,Authority,69,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority5,Authority,70,1
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority6,Authority,71,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority7,Authority,72,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority8,Authority,73,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority9,Authority,74,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority10,Authority,75,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority11,Authority,76,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority12,Authority,77,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority13,Authority,78,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority14,Authority,79,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority15,Authority,80,3
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority16,Authority,81,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_authority17,Authority,82,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_sanctity1,Sanctity,83,6
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_sanctity2,Sanctity,84,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_sanctity3,Sanctity,85,6
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_sanctity4,Sanctity,86,4
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_sanctity5,Sanctity,87,5
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_sanctity6,Sanctity,88,7
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_sanctity7,Sanctity,89,6
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_sanctity8,Sanctity,90,7
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_sanctity9,Sanctity,91,1
25e295c5-e2d9-4706-981f-ce4acc799a7e,gemma-4-26b-a4b-it,baseline,baseline,mfv_sanctity10,Sanctity,92,7
