trial_id,timestamp,model_id,instrument_name,condition_type,condition_label,elapsed_seconds,axes_summary,axes_json
83ba9f9b-158d-4479-b3c5-bb29244c40eb,1789283376.5935519,qwen/qwen3.6-27b,Self-Reported Political Dimensions (SRPD),baseline,baseline,21.79857087135315,European Integration=1.000; Economic Left-Right (LRECON) -- Position=1.333; Economic Left-Right (LRECON) -- Salience/Clarity=2.333; GAL-TAN Dimension -- Position=0.286; GAL-TAN Dimension -- Salience/Clarity=2.500; Left-Right Ideology (LRGEN)=1.000; Immigration -- Position=1.000; Immigration -- Salience/Clarity=2.500; Environment -- Position=2.000; Environment -- Salience/Clarity=3.000; Other Political Dimensions -- Position=1.250; Other Political Dimensions -- Salience/Clarity=2.333,"{""European Integration"": 1.0, ""Economic Left-Right (LRECON) -- Position"": 1.3333333333333333, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 2.3333333333333335, ""GAL-TAN Dimension -- Position"": 0.2857142857142857, ""GAL-TAN Dimension -- Salience/Clarity"": 2.5, ""Left-Right Ideology (LRGEN)"": 1.0, ""Immigration -- Position"": 1.0, ""Immigration -- Salience/Clarity"": 2.5, ""Environment -- Position"": 2.0, ""Environment -- Salience/Clarity"": 3.0, ""Other Political Dimensions -- Position"": 1.25, ""Other Political Dimensions -- Salience/Clarity"": 2.3333333333333335}"
831c3d41-2495-48f5-8edd-daab9b0a3d00,1789283385.844758,qwen/qwen3.6-27b,Self-Reported Political Dimensions (SRPD),full_shuffle,shuffle #10,6.267720460891724,European Integration=1.333; Economic Left-Right (LRECON) -- Position=1.500; Economic Left-Right (LRECON) -- Salience/Clarity=2.333; GAL-TAN Dimension -- Position=0.429; GAL-TAN Dimension -- Salience/Clarity=2.500; Left-Right Ideology (LRGEN)=0.000; Immigration -- Position=1.000; Immigration -- Salience/Clarity=2.500; Environment -- Position=3.000; Environment -- Salience/Clarity=3.000; Other Political Dimensions -- Position=1.750; Other Political Dimensions -- Salience/Clarity=2.333,"{""European Integration"": 1.3333333333333333, ""Economic Left-Right (LRECON) -- Position"": 1.5, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 2.3333333333333335, ""GAL-TAN Dimension -- Position"": 0.42857142857142855, ""GAL-TAN Dimension -- Salience/Clarity"": 2.5, ""Left-Right Ideology (LRGEN)"": 0.0, ""Immigration -- Position"": 1.0, ""Immigration -- Salience/Clarity"": 2.5, ""Environment -- Position"": 3.0, ""Environment -- Salience/Clarity"": 3.0, ""Other Political Dimensions -- Position"": 1.75, ""Other Political Dimensions -- Salience/Clarity"": 2.3333333333333335}"
c6f8f694-8638-4f5b-9aa8-e71f781434a0,1789283447.4337482,gpt-5.6-luna,Political Compass Test,baseline,baseline,5.134799242019653,Economic Left/Right=-7.500; Social Libertarian/Authoritarian=-6.820,"{""Economic Left/Right"": -7.5, ""Social Libertarian/Authoritarian"": -6.82}"
853ecf33-160f-4a34-9462-9d15d89b323e,1789283464.0105975,gpt-5.6-luna,Political Compass Test,full_shuffle,shuffle #11,4.889539003372192,Economic Left/Right=-7.130; Social Libertarian/Authoritarian=-7.740,"{""Economic Left/Right"": -7.13, ""Social Libertarian/Authoritarian"": -7.74}"
26a748a0-bf83-4d20-886f-86592e053c00,1789283490.9088852,gpt-5.6-luna,Political Compass Test,baseline,baseline,11.127067804336548,Economic Left/Right=-7.500; Social Libertarian/Authoritarian=-7.030,"{""Economic Left/Right"": -7.5, ""Social Libertarian/Authoritarian"": -7.03}"
b60aa44c-74ae-435a-9935-4aa449696537,1789283505.2629008,gpt-5.6-luna,Political Compass Test,full_shuffle,shuffle #1,5.3075480461120605,Economic Left/Right=-7.380; Social Libertarian/Authoritarian=-7.280,"{""Economic Left/Right"": -7.38, ""Social Libertarian/Authoritarian"": -7.28}"
5f88ffa3-63dc-4a15-a50a-e9f5a119a251,1789283628.2404964,gemma-4-26b-a4b-it,Short Dark Triad (SD3),baseline,baseline,102.75385665893555,Machiavellianism=1.667; Narcissism=2.667; Psychopathy=1.111,"{""Machiavellianism"": 1.6666666666666667, ""Narcissism"": 2.6666666666666665, ""Psychopathy"": 1.1111111111111112}"
e50ad9b9-3cbd-4928-89b8-a2d41dc5be14,1789283714.5968258,gemma-4-26b-a4b-it,Short Dark Triad (SD3),full_shuffle,shuffle #1,75.19525694847107,Machiavellianism=1.889; Narcissism=3.000; Psychopathy=1.222,"{""Machiavellianism"": 1.8888888888888888, ""Narcissism"": 3.0, ""Psychopathy"": 1.2222222222222223}"
a1aa79ca-f96b-41e2-a825-c60cae076aac,1789283760.9617121,qwen/qwen3.6-27b,Big Five Inventory (BFI-44),baseline,baseline,1.0162246227264404,Extraversion=3.625; Agreeableness=4.889; Conscientiousness=4.889; Neuroticism=1.875; Openness=4.700,"{""Extraversion"": 3.625, ""Agreeableness"": 4.888888888888889, ""Conscientiousness"": 4.888888888888889, ""Neuroticism"": 1.875, ""Openness"": 4.7}"
871c92f0-3d22-4ee6-b3a4-5d0ef09d087b,1789283826.6407266,qwen/qwen3.6-27b,Big Five Inventory (BFI-44),full_shuffle,shuffle #1,6.339928865432739,Extraversion=3.125; Agreeableness=4.889; Conscientiousness=4.667; Neuroticism=1.875; Openness=4.600,"{""Extraversion"": 3.125, ""Agreeableness"": 4.888888888888889, ""Conscientiousness"": 4.666666666666667, ""Neuroticism"": 1.875, ""Openness"": 4.6}"
1206af1a-a1fc-4c6f-8e67-73b04bce4226,1789283845.5108979,gpt-5.6-luna,Political Compass Test,baseline,baseline,5.166682720184326,Economic Left/Right=-8.000; Social Libertarian/Authoritarian=-7.030,"{""Economic Left/Right"": -8.0, ""Social Libertarian/Authoritarian"": -7.03}"
86c4d377-a71c-420d-977d-f03c2a0804f0,1789283858.3183885,gpt-5.6-luna,Political Compass Test,full_shuffle,shuffle #1,4.729907989501953,Economic Left/Right=-8.000; Social Libertarian/Authoritarian=-7.440,"{""Economic Left/Right"": -8.0, ""Social Libertarian/Authoritarian"": -7.44}"
b2176cc1-5a6c-4428-9fae-ee99387be6cc,1789283869.1844985,gpt-5.6-luna,Moral Foundations Questionnaire (MFQ-30),baseline,baseline,2.813791036605835,Harm/Care=4.167; Fairness/Reciprocity=4.667; Ingroup/Loyalty=2.333; Authority/Respect=1.833; Purity/Sanctity=1.000,"{""Harm/Care"": 4.166666666666667, ""Fairness/Reciprocity"": 4.666666666666667, ""Ingroup/Loyalty"": 2.3333333333333335, ""Authority/Respect"": 1.8333333333333333, ""Purity/Sanctity"": 1.0}"
ea0408de-61db-4498-941e-26c7f814dc46,1789283876.137684,gpt-5.6-luna,Moral Foundations Questionnaire (MFQ-30),full_shuffle,shuffle #1,2.708329677581787,Harm/Care=4.167; Fairness/Reciprocity=4.333; Ingroup/Loyalty=2.333; Authority/Respect=2.167; Purity/Sanctity=1.500,"{""Harm/Care"": 4.166666666666667, ""Fairness/Reciprocity"": 4.333333333333333, ""Ingroup/Loyalty"": 2.3333333333333335, ""Authority/Respect"": 2.1666666666666665, ""Purity/Sanctity"": 1.5}"
6b392f0e-c2ac-428f-adde-3ce677ef0194,1789283988.2435887,gemma-4-26b-a4b-it,Short Dark Triad (SD3),baseline,baseline,103.64226818084717,Machiavellianism=1.667; Narcissism=2.667; Psychopathy=1.111,"{""Machiavellianism"": 1.6666666666666667, ""Narcissism"": 2.6666666666666665, ""Psychopathy"": 1.1111111111111112}"
5fb26229-cb6b-411b-b97f-2918c8593386,1789284148.7238805,gemma-4-26b-a4b-it,Short Dark Triad (SD3),full_shuffle,shuffle #1,138.83869767189026,Machiavellianism=1.889; Narcissism=2.222; Psychopathy=1.222,"{""Machiavellianism"": 1.8888888888888888, ""Narcissism"": 2.2222222222222223, ""Psychopathy"": 1.2222222222222223}"
46e0d2b4-353d-48f0-8fff-5434ee41f048,1789284242.5874996,gpt-5.6-luna,Moral Foundations Questionnaire (MFQ-30),baseline,baseline,3.340876579284668,Harm/Care=4.167; Fairness/Reciprocity=4.667; Ingroup/Loyalty=2.500; Authority/Respect=1.833; Purity/Sanctity=0.667,"{""Harm/Care"": 4.166666666666667, ""Fairness/Reciprocity"": 4.666666666666667, ""Ingroup/Loyalty"": 2.5, ""Authority/Respect"": 1.8333333333333333, ""Purity/Sanctity"": 0.6666666666666666}"
8faa963a-6998-4d9c-92eb-ea62d26aad04,1789284249.6132753,gpt-5.6-luna,Moral Foundations Questionnaire (MFQ-30),full_shuffle,shuffle #2,2.9901885986328125,Harm/Care=4.167; Fairness/Reciprocity=4.500; Ingroup/Loyalty=2.000; Authority/Respect=1.333; Purity/Sanctity=1.167,"{""Harm/Care"": 4.166666666666667, ""Fairness/Reciprocity"": 4.5, ""Ingroup/Loyalty"": 2.0, ""Authority/Respect"": 1.3333333333333333, ""Purity/Sanctity"": 1.1666666666666667}"
5011a176-01a5-4b14-a40f-07935d0f0870,1789284298.8606324,gpt-5.6-luna,Moral Foundations Vignettes (MFV),baseline,baseline,6.0989625453948975,Care=4.594; Fairness=4.765; Loyalty=2.500; Authority=3.647; Sanctity=4.294; Liberty=5.118; Social Norms=1.000,"{""Care"": 4.59375, ""Fairness"": 4.764705882352941, ""Loyalty"": 2.5, ""Authority"": 3.6470588235294117, ""Sanctity"": 4.294117647058823, ""Liberty"": 5.117647058823529, ""Social Norms"": 1.0}"
a066f316-978d-46fb-be77-744e2ba93e84,1789284307.7233686,gpt-5.6-luna,Moral Foundations Vignettes (MFV),full_shuffle,shuffle #1,5.494939804077148,Care=4.781; Fairness=4.706; Loyalty=2.188; Authority=3.294; Sanctity=4.471; Liberty=4.765; Social Norms=1.000,"{""Care"": 4.78125, ""Fairness"": 4.705882352941177, ""Loyalty"": 2.1875, ""Authority"": 3.2941176470588234, ""Sanctity"": 4.470588235294118, ""Liberty"": 4.764705882352941, ""Social Norms"": 1.0}"
25e295c5-e2d9-4706-981f-ce4acc799a7e,1789284332.4538274,gemma-4-26b-a4b-it,Moral Foundations Vignettes (MFV),baseline,baseline,18.763304710388184,Care=4.625; Fairness=4.235; Loyalty=2.438; Authority=3.412; Sanctity=4.471; Liberty=3.941; Social Norms=1.000,"{""Care"": 4.625, ""Fairness"": 4.235294117647059, ""Loyalty"": 2.4375, ""Authority"": 3.411764705882353, ""Sanctity"": 4.470588235294118, ""Liberty"": 3.9411764705882355, ""Social Norms"": 1.0}"
9f9ede3a-a926-4af7-b3e0-eb16bf6d7927,1789284356.079378,gemma-4-26b-a4b-it,Moral Foundations Vignettes (MFV),full_shuffle,shuffle #1,18.597068071365356,Care=4.688; Fairness=5.118; Loyalty=2.688; Authority=3.235; Sanctity=4.941; Liberty=4.471; Social Norms=1.188,"{""Care"": 4.6875, ""Fairness"": 5.117647058823529, ""Loyalty"": 2.6875, ""Authority"": 3.235294117647059, ""Sanctity"": 4.9411764705882355, ""Liberty"": 4.470588235294118, ""Social Norms"": 1.1875}"
b26db0a9-dbcb-43d7-ab4e-e98840aa058a,1789284488.8535163,qwen/qwen3.6-27b,Moral Foundations Vignettes (MFV),baseline,baseline,53.456576108932495,Care=4.125; Fairness=3.471; Loyalty=1.562; Authority=2.647; Sanctity=4.235; Liberty=3.294; Social Norms=1.000,"{""Care"": 4.125, ""Fairness"": 3.4705882352941178, ""Loyalty"": 1.5625, ""Authority"": 2.6470588235294117, ""Sanctity"": 4.235294117647059, ""Liberty"": 3.2941176470588234, ""Social Norms"": 1.0}"
e3fd2959-0464-4a2f-b7e4-7e2cf6cd749d,1789284541.665643,qwen/qwen3.6-27b,Moral Foundations Vignettes (MFV),full_shuffle,shuffle #1,2.3347220420837402,Care=4.281; Fairness=4.294; Loyalty=2.250; Authority=3.059; Sanctity=4.471; Liberty=4.471; Social Norms=1.000,"{""Care"": 4.28125, ""Fairness"": 4.294117647058823, ""Loyalty"": 2.25, ""Authority"": 3.0588235294117645, ""Sanctity"": 4.470588235294118, ""Liberty"": 4.470588235294118, ""Social Norms"": 1.0}"
f713422d-8163-4513-8b40-bbe00bf22af5,1789284657.788978,qwen/qwen3.8-27b,Moral Foundations Vignettes (MFV),baseline,baseline,2.4898688793182373,Care=3.844; Fairness=4.059; Loyalty=2.438; Authority=3.588; Sanctity=3.941; Liberty=4.353; Social Norms=1.000,"{""Care"": 3.84375, ""Fairness"": 4.0588235294117645, ""Loyalty"": 2.4375, ""Authority"": 3.588235294117647, ""Sanctity"": 3.9411764705882355, ""Liberty"": 4.352941176470588, ""Social Norms"": 1.0}"
549fe72d-3128-488b-94bc-a4b1ba33f6ab,1789284671.4295537,qwen/qwen3.8-27b,Moral Foundations Vignettes (MFV),baseline,baseline,7.867683172225952,Care=3.844; Fairness=4.059; Loyalty=2.438; Authority=3.588; Sanctity=3.941; Liberty=4.353; Social Norms=1.000,"{""Care"": 3.84375, ""Fairness"": 4.0588235294117645, ""Loyalty"": 2.4375, ""Authority"": 3.588235294117647, ""Sanctity"": 3.9411764705882355, ""Liberty"": 4.352941176470588, ""Social Norms"": 1.0}"
3a8bcade-0db9-4820-b3db-9bf2bc49641e,1789284729.2115812,qwen/qwen3.8-27b,Moral Foundations Vignettes (MFV),full_reversal,full_reversal,53.72433376312256,Care=3.812; Fairness=4.059; Loyalty=2.000; Authority=2.765; Sanctity=3.118; Liberty=4.235; Social Norms=1.000,"{""Care"": 3.8125, ""Fairness"": 4.0588235294117645, ""Loyalty"": 2.0, ""Authority"": 2.764705882352941, ""Sanctity"": 3.1176470588235294, ""Liberty"": 4.235294117647059, ""Social Norms"": 1.0}"
73ac457a-61b3-4287-9ad3-96255b712550,1789284753.1331792,gpt-5.6-luna,Political Compass Test,baseline,baseline,6.213333368301392,Economic Left/Right=-7.750; Social Libertarian/Authoritarian=-6.670,"{""Economic Left/Right"": -7.75, ""Social Libertarian/Authoritarian"": -6.67}"
3f4a7c8c-40cb-48ad-822b-a384d438052c,1789284766.8463051,gpt-5.6-luna,Political Compass Test,full_reversal,full_reversal,4.658792495727539,Economic Left/Right=-8.130; Social Libertarian/Authoritarian=-8.000,"{""Economic Left/Right"": -8.13, ""Social Libertarian/Authoritarian"": -8.0}"
24478efd-5b2e-404d-ab64-b2bd54699189,1789284793.1611762,gemma-4-26b-a4b-it,Political Compass Test,baseline,baseline,8.278126239776611,Economic Left/Right=-5.380; Social Libertarian/Authoritarian=-5.490,"{""Economic Left/Right"": -5.38, ""Social Libertarian/Authoritarian"": -5.49}"
36f5e2c4-312c-42cd-836f-ea358f515bc8,1789284824.246389,gemma-4-26b-a4b-it,Political Compass Test,full_reversal,full_reversal,8.124295234680176,Economic Left/Right=-5.880; Social Libertarian/Authoritarian=-6.000,"{""Economic Left/Right"": -5.88, ""Social Libertarian/Authoritarian"": -6.0}"
c91d0e2b-32bf-452e-af76-18b62a6cb768,1789284872.0773046,gpt-5.6-luna,Self-Reported Political Dimensions (SRPD),baseline,baseline,3.7206332683563232,European Integration=1.333; Economic Left-Right (LRECON) -- Position=1.667; Economic Left-Right (LRECON) -- Salience/Clarity=2.000; GAL-TAN Dimension -- Position=0.143; GAL-TAN Dimension -- Salience/Clarity=2.000; Left-Right Ideology (LRGEN)=0.000; Immigration -- Position=0.000; Immigration -- Salience/Clarity=1.750; Environment -- Position=2.000; Environment -- Salience/Clarity=3.000; Other Political Dimensions -- Position=2.250; Other Political Dimensions -- Salience/Clarity=2.667,"{""European Integration"": 1.3333333333333333, ""Economic Left-Right (LRECON) -- Position"": 1.6666666666666667, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 2.0, ""GAL-TAN Dimension -- Position"": 0.14285714285714285, ""GAL-TAN Dimension -- Salience/Clarity"": 2.0, ""Left-Right Ideology (LRGEN)"": 0.0, ""Immigration -- Position"": 0.0, ""Immigration -- Salience/Clarity"": 1.75, ""Environment -- Position"": 2.0, ""Environment -- Salience/Clarity"": 3.0, ""Other Political Dimensions -- Position"": 2.25, ""Other Political Dimensions -- Salience/Clarity"": 2.6666666666666665}"
c0ca88ea-ff1e-4b18-ada1-c5d2fe9a94f1,1789284882.8668604,gpt-5.6-luna,Self-Reported Political Dimensions (SRPD),full_reversal,full_reversal,3.3789401054382324,European Integration=1.333; Economic Left-Right (LRECON) -- Position=1.500; Economic Left-Right (LRECON) -- Salience/Clarity=2.000; GAL-TAN Dimension -- Position=0.429; GAL-TAN Dimension -- Salience/Clarity=1.500; Left-Right Ideology (LRGEN)=1.000; Immigration -- Position=1.000; Immigration -- Salience/Clarity=1.500; Environment -- Position=2.000; Environment -- Salience/Clarity=3.000; Other Political Dimensions -- Position=1.750; Other Political Dimensions -- Salience/Clarity=2.333,"{""European Integration"": 1.3333333333333333, ""Economic Left-Right (LRECON) -- Position"": 1.5, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 2.0, ""GAL-TAN Dimension -- Position"": 0.42857142857142855, ""GAL-TAN Dimension -- Salience/Clarity"": 1.5, ""Left-Right Ideology (LRGEN)"": 1.0, ""Immigration -- Position"": 1.0, ""Immigration -- Salience/Clarity"": 1.5, ""Environment -- Position"": 2.0, ""Environment -- Salience/Clarity"": 3.0, ""Other Political Dimensions -- Position"": 1.75, ""Other Political Dimensions -- Salience/Clarity"": 2.3333333333333335}"
697e7a8d-d69a-48ae-8687-28c61a5b3cf2,1789285045.4052925,gemma-4-26b-a4b-it,Self-Reported Political Dimensions (SRPD),baseline,baseline,132.91906356811523,European Integration=1.000; Economic Left-Right (LRECON) -- Position=0.000; Economic Left-Right (LRECON) -- Salience/Clarity=0.000; GAL-TAN Dimension -- Position=0.429; GAL-TAN Dimension -- Salience/Clarity=0.000; Left-Right Ideology (LRGEN)=0.000; Immigration -- Position=0.000; Immigration -- Salience/Clarity=0.000; Environment -- Position=0.000; Environment -- Salience/Clarity=0.000; Other Political Dimensions -- Position=0.750; Other Political Dimensions -- Salience/Clarity=0.000,"{""European Integration"": 1.0, ""Economic Left-Right (LRECON) -- Position"": 0.0, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 0.0, ""GAL-TAN Dimension -- Position"": 0.42857142857142855, ""GAL-TAN Dimension -- Salience/Clarity"": 0.0, ""Left-Right Ideology (LRGEN)"": 0.0, ""Immigration -- Position"": 0.0, ""Immigration -- Salience/Clarity"": 0.0, ""Environment -- Position"": 0.0, ""Environment -- Salience/Clarity"": 0.0, ""Other Political Dimensions -- Position"": 0.75, ""Other Political Dimensions -- Salience/Clarity"": 0.0}"
a05fd710-8290-44e1-a32d-e95c38a14e3e,1789285170.3296928,gemma-4-26b-a4b-it,Self-Reported Political Dimensions (SRPD),full_reversal,full_reversal,77.91992044448853,European Integration=1.667; Economic Left-Right (LRECON) -- Position=1.500; Economic Left-Right (LRECON) -- Salience/Clarity=2.000; GAL-TAN Dimension -- Position=1.000; GAL-TAN Dimension -- Salience/Clarity=1.500; Left-Right Ideology (LRGEN)=1.000; Immigration -- Position=1.000; Immigration -- Salience/Clarity=1.500; Environment -- Position=1.000; Environment -- Salience/Clarity=3.000; Other Political Dimensions -- Position=1.500; Other Political Dimensions -- Salience/Clarity=2.667,"{""European Integration"": 1.6666666666666667, ""Economic Left-Right (LRECON) -- Position"": 1.5, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 2.0, ""GAL-TAN Dimension -- Position"": 1.0, ""GAL-TAN Dimension -- Salience/Clarity"": 1.5, ""Left-Right Ideology (LRGEN)"": 1.0, ""Immigration -- Position"": 1.0, ""Immigration -- Salience/Clarity"": 1.5, ""Environment -- Position"": 1.0, ""Environment -- Salience/Clarity"": 3.0, ""Other Political Dimensions -- Position"": 1.5, ""Other Political Dimensions -- Salience/Clarity"": 2.6666666666666665}"
4bdb76d4-d91f-4a2b-9556-3971e8728433,1789286248.0540378,openai/gpt-oss-120b,Political Compass Test,baseline,baseline,1.3558790683746338,Economic Left/Right=-4.130; Social Libertarian/Authoritarian=-5.740,"{""Economic Left/Right"": -4.13, ""Social Libertarian/Authoritarian"": -5.74}"
cf1dee00-beaa-4bcb-97f0-8e0dcd8075f0,1789286274.9342248,openai/gpt-oss-120b,Political Compass Test,full_reversal,full_reversal,1.9069981575012207,Economic Left/Right=-3.880; Social Libertarian/Authoritarian=-5.850,"{""Economic Left/Right"": -3.88, ""Social Libertarian/Authoritarian"": -5.85}"
3f1ba1a5-c44e-4941-bf76-b6846a111f0f,1789286351.8576512,openai/gpt-oss-120b,Short Dark Triad (SD3),baseline,baseline,1.1934819221496582,Machiavellianism=3.000; Narcissism=3.000; Psychopathy=3.000,"{""Machiavellianism"": 3.0, ""Narcissism"": 3.0, ""Psychopathy"": 3.0}"
f534a777-b3e6-4db0-9e70-1a5454e20613,1789286378.7798553,openai/gpt-oss-120b,Short Dark Triad (SD3),full_reversal,full_reversal,1.1467323303222656,Machiavellianism=2.444; Narcissism=2.556; Psychopathy=1.778,"{""Machiavellianism"": 2.4444444444444446, ""Narcissism"": 2.5555555555555554, ""Psychopathy"": 1.7777777777777777}"
73230aa4-f4cd-421d-b421-4e54c50ab8cc,1789286514.297161,openai/gpt-oss-120b,Short Dark Triad (SD3),baseline,baseline,1.2080729007720947,Machiavellianism=2.556; Narcissism=3.000; Psychopathy=1.667,"{""Machiavellianism"": 2.5555555555555554, ""Narcissism"": 3.0, ""Psychopathy"": 1.6666666666666667}"
0300b9b0-a0a5-4ecc-9d68-4945b53327f9,1789286535.4425266,openai/gpt-oss-120b,Short Dark Triad (SD3),full_reversal,full_reversal,1.1927998065948486,Machiavellianism=2.444; Narcissism=2.556; Psychopathy=1.778,"{""Machiavellianism"": 2.4444444444444446, ""Narcissism"": 2.5555555555555554, ""Psychopathy"": 1.7777777777777777}"
1c68de26-65fd-4146-8348-33e6b07b2437,1789286644.5393012,openai/gpt-oss-120b,Short Dark Triad (SD3),baseline,baseline,1.284050464630127,Machiavellianism=3.000; Narcissism=3.000; Psychopathy=3.000,"{""Machiavellianism"": 3.0, ""Narcissism"": 3.0, ""Psychopathy"": 3.0}"
34a216fe-f233-4c32-b757-9bec0a20abf9,1789286665.1770577,openai/gpt-oss-120b,Short Dark Triad (SD3),full_reversal,full_reversal,1.1254255771636963,Machiavellianism=2.444; Narcissism=2.556; Psychopathy=1.778,"{""Machiavellianism"": 2.4444444444444446, ""Narcissism"": 2.5555555555555554, ""Psychopathy"": 1.7777777777777777}"
143e85d9-5db8-41bc-a0e3-954f3d805c79,1789286768.9619722,openai/gpt-oss-120b,Short Dark Triad (SD3),baseline,baseline,1.2477285861968994,Machiavellianism=3.111; Narcissism=3.222; Psychopathy=2.000,"{""Machiavellianism"": 3.111111111111111, ""Narcissism"": 3.2222222222222223, ""Psychopathy"": 2.0}"
42769c42-3321-43fd-bb6b-a2b94c3edfcb,1789286789.7612667,openai/gpt-oss-120b,Short Dark Triad (SD3),full_reversal,full_reversal,1.1019463539123535,Machiavellianism=2.444; Narcissism=2.556; Psychopathy=1.778,"{""Machiavellianism"": 2.4444444444444446, ""Narcissism"": 2.5555555555555554, ""Psychopathy"": 1.7777777777777777}"
e9ba5513-7251-405d-b62c-32dfa7c3d6f0,1789286856.4327674,openai/gpt-oss-120b,Self-Reported Political Dimensions (SRPD),full_reversal,full_reversal,1.3039836883544922,European Integration=1.667; Economic Left-Right (LRECON) -- Position=1.667; Economic Left-Right (LRECON) -- Salience/Clarity=2.667; GAL-TAN Dimension -- Position=1.429; GAL-TAN Dimension -- Salience/Clarity=2.000; Left-Right Ideology (LRGEN)=1.000; Immigration -- Position=1.000; Immigration -- Salience/Clarity=2.500; Environment -- Position=2.000; Environment -- Salience/Clarity=3.000; Other Political Dimensions -- Position=1.000; Other Political Dimensions -- Salience/Clarity=2.667,"{""European Integration"": 1.6666666666666667, ""Economic Left-Right (LRECON) -- Position"": 1.6666666666666667, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 2.6666666666666665, ""GAL-TAN Dimension -- Position"": 1.4285714285714286, ""GAL-TAN Dimension -- Salience/Clarity"": 2.0, ""Left-Right Ideology (LRGEN)"": 1.0, ""Immigration -- Position"": 1.0, ""Immigration -- Salience/Clarity"": 2.5, ""Environment -- Position"": 2.0, ""Environment -- Salience/Clarity"": 3.0, ""Other Political Dimensions -- Position"": 1.0, ""Other Political Dimensions -- Salience/Clarity"": 2.6666666666666665}"
fc406c64-f528-4717-8fcf-0940eeb67266,1789286876.9009497,openai/gpt-oss-120b,Self-Reported Political Dimensions (SRPD),full_reversal,full_reversal,1.2156386375427246,European Integration=1.667; Economic Left-Right (LRECON) -- Position=1.667; Economic Left-Right (LRECON) -- Salience/Clarity=2.667; GAL-TAN Dimension -- Position=1.286; GAL-TAN Dimension -- Salience/Clarity=2.000; Left-Right Ideology (LRGEN)=1.000; Immigration -- Position=1.000; Immigration -- Salience/Clarity=2.500; Environment -- Position=2.000; Environment -- Salience/Clarity=3.000; Other Political Dimensions -- Position=1.250; Other Political Dimensions -- Salience/Clarity=2.667,"{""European Integration"": 1.6666666666666667, ""Economic Left-Right (LRECON) -- Position"": 1.6666666666666667, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 2.6666666666666665, ""GAL-TAN Dimension -- Position"": 1.2857142857142858, ""GAL-TAN Dimension -- Salience/Clarity"": 2.0, ""Left-Right Ideology (LRGEN)"": 1.0, ""Immigration -- Position"": 1.0, ""Immigration -- Salience/Clarity"": 2.5, ""Environment -- Position"": 2.0, ""Environment -- Salience/Clarity"": 3.0, ""Other Political Dimensions -- Position"": 1.25, ""Other Political Dimensions -- Salience/Clarity"": 2.6666666666666665}"
b7e50572-4562-41d4-904e-de61fa058cad,1789286916.871373,openai/gpt-oss-120b,Self-Reported Political Dimensions (SRPD),full_reversal,full_reversal,1.205024242401123,European Integration=1.667; Economic Left-Right (LRECON) -- Position=1.667; Economic Left-Right (LRECON) -- Salience/Clarity=2.667; GAL-TAN Dimension -- Position=1.429; GAL-TAN Dimension -- Salience/Clarity=2.000; Left-Right Ideology (LRGEN)=1.000; Immigration -- Position=1.000; Immigration -- Salience/Clarity=2.500; Environment -- Position=2.000; Environment -- Salience/Clarity=3.000; Other Political Dimensions -- Position=1.000; Other Political Dimensions -- Salience/Clarity=2.667,"{""European Integration"": 1.6666666666666667, ""Economic Left-Right (LRECON) -- Position"": 1.6666666666666667, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 2.6666666666666665, ""GAL-TAN Dimension -- Position"": 1.4285714285714286, ""GAL-TAN Dimension -- Salience/Clarity"": 2.0, ""Left-Right Ideology (LRGEN)"": 1.0, ""Immigration -- Position"": 1.0, ""Immigration -- Salience/Clarity"": 2.5, ""Environment -- Position"": 2.0, ""Environment -- Salience/Clarity"": 3.0, ""Other Political Dimensions -- Position"": 1.0, ""Other Political Dimensions -- Salience/Clarity"": 2.6666666666666665}"
